review,label
"Horrible customer service, if I could do 0 stars I would. No receipt and the food cold",0
"Be a Careful with this Store
He charged me $1.39 + tax for a coffee. I remained him about McDonald's coffee price ($1.09+tax). But he said no & I back to my car, took more money then paid. (Store no. 4324, receipt 300, date feb.22/16 mon. 20:25)",0
Gery bad service,0
Awful food,0
"The morning crew seems fast and efficient. Night crew is a whole different experience, lines down the street, hour long waits. If this was a one time occurrence it wouldn't be so bad but this is a nightly problem. Beyond this the staff is so highly rude you leave wanting to crash your car through the building. Don't forget they will mistake your order almost every single time as well and serve it to you cold.",0
Poor ,0
Food is always cold and takes forever.,0
This has GOT to be the worst McDonald in America. I live next ,0
"Terrible at the night. Staff is unfriendly and sometimes rude, when after 40 minutes of waiting, I asked where my order was, a guy named Gustavo just turned away and left.  They say that they have a lot of orders and few people.  Firstly, at least two people there only did what they went back and forth, but they could help other employees to speed up the process.  But my god, why should the service suffer from this?  Hire more people for the weekend.  Or did you not guess that people come to you on Saturday night? Supervisors need to conduct trainings for staff, otherwise they forgot how to communicate with customers and how the company makes money.  And in the end, where is your smile?  Or are the good old days of smiling gone?",0
Short of help and check your bag for accuracy.,0
I asked for fresh fries and nuggets. They were not fresh and I did not receive any sauce. This place is terrible.,0
"The Service is bad in special the drivetrue they never give the food correct and management are worse that the bad service that people receive they do not know the meaning of customer service. That McDonald's need to change does managers or give them a good training in customer service, courtesy and Ethical!",0
"Food tastes gross been eating healthy too long figured I would try them out it has been probably 10 years since I had McDonald's chicken products. It was either old or they figured out how to Nuke girl Chicken in about 30 seconds either way slightly concerning LOL.

this is only a review of the food quality the service at this location seem great and if we could rate businesses categorically then they would have received five stars for customer service and speed",0
"When I'm up early in the morning,I can't stop there for early meals,so I'm lead to go to 711 store.",0
"Absolutely disgusted with discriminatory management at this location. As I'm charging my phone in back making an order on app because I didnt have my card. The manager, Nancy, request their ""security"" to kick me out. I did absolutely nothing wrong other than charge my phone to make an order.

Not only did their security guard get rude with me they didnt even have the professionalism to let me know it's against rules to charge phone to make an order. Only was charging to phone to make order thru app. Then after getting kicked out they wouldn't give me a refund or my food, said to call number.

Me being black I deal with this a lot. But I hope reviews like this can help wake people up and hold people accountable for discriminatory behavior.

Still want my refund!!!",0
Ickey.  Nasty.   Supppse to smell food. Not piss  workers.  Are. Unreal  i will never. Go to this one EVER again,0
"The person who cleans is completely dirty, poorly dressed and smells bad. Besides, he started yelling at us for sitting for 5 minutes to choose the menu, he even threatened to call the police, he literally ran us out of there, the moment I went to place my order the cashier treated us very badly, I do not recommend it to anyone, the worst McDonald's in New York.
The person who cleans is completely dirty, badly dressed and smells bad aside we started to scream for sitting 5 minutes to choose the menu, even threatened to call the police, we literally ran out of there, the moment I went to place my order the cashier treated us very poorly, I would not recommend to anyone the worst McDonald's in New York.",0
Why would you ask me when im ordering if i want any condiment if ur just going to forget them. Fries are raw and my sandwich patty was hard but yet they still some how managed to smush the sandwich in half. Atlest they wore able to get the drink right.,0
"Absolutely unprofessional staff, disorganized, and angry. They were so angry and SCREAMING out the numbers into a girl's face angrily. They were talking about jumping a girl. And when I went to order I took a second to take my phone out to show her the deal I wanted and she snapped at me and said HELLO and repeated my order and said OKAY?! I said yeah but I have a deal I want to use. She waved it off and said ""it don't work"". She was snapping her fingers and voice. I literally just got there and she was just already angry standing there. I took my card out to use and she said ""You have cash? That don't work!"" As if I knew. She didn't state it beforehand. What I didn't understand was everyone else before me ordered with a card? So I just told her I don't have cash and walked off the line. I saw people using their cards and when I saw that I got upset. I just got done working a long day and I was tired and hungry and just wanted my McChicken and fries. I got back on line and there was her friend. The friend told me to insert my card. I asked her if it works she said yeah. I said so WHY did the other lady tell me otherwise? Then the lady saw me on line again she said ""I just told her the app don't work why is she asking again?!"" I said ""Actually, you also said the card reader doesn't work and it does so I wouldn't know what's true or not?"" She said ""WHO DO YOU THINK YOU'RE TALKING TO?!"" ABSOLUTELY HORRIBLE SERVICE. They both started laughing. There was a pretty big spider walking around on the floor too. All the tables were dirty. And the guy cleaning was on his phone and rapping. And looking at other customers butts. She handed me the food harshly. They're all children. Immature children. Absolutely disrespectful.",0
One of my orders was missing and one burger was not completely  cook,0
Zoo McDonald's need more help after midnight!!!,0
Terrible,0
Be very prayerful and careful in this area.. HIGHLY DRUG INFESTED ,0
The worstest McDonald's in all of America and they have a armed guard always nonsense there  cold food stale and hard nerve no sauces always mistake orders too many foreign immigrants work there drive thru  Is an half an hour late junkies asking you for money and Brittany is a chickenhead.,0
We specifically asked for Ranch but Ranch was not given,0
"This Mc Donald's it's always really slow. Simple orders like a Quarter Pound and Mc Nuggets can take forever. I'm already waiting 40 minutes on Curbside Pickup and nothing. It already happened sometimes, I will not come back to this Mc Donald's anymore. Terrible customer service.",0
Worst Mc Donalds ever visited!!! The worst service and quality!,0
Started at drive thru and started ordering food at first able to hear the lady but after I order my first thing I could not really hear her and then when I got my food it was wrong.,0
"Slow!!!!  Haven't tried the food yet, since I am min minute 32 of waiting for my FAST food",0
"Just went and got 4 McChicken, 1 Large French fry a medium one and a cheeseburger.

The entire order was old. French fries were saggy like and old lady titis. The McChicken tastes like they were cooked a month ago. Aaaah wait no coke because the machine was down. First is the shake machine and now the coke. Come on man. Worst MCDONALD Ever fuuuuck",0
It took 18 minutes to get two cheeseburgers and a Coke,0
Poor ,0
homeless are very agressive and smoking pot demanding money at drive through.,0
Well they have problem with order to receive time mostly because of crowd.,0
The worst drive through experience in miami,0
"Almost everything I order was wrong. I order a Sunday with chocolate syrup, and they brought me caramel. I also order and paid extra for bbq sauce, and they didn't put any; the food was also cold!  Worst restaurant!",0
My order was in correct and cold.,0
"Bed service very bad manager
He",0
You guys messed up my order wish you would have told me you had apple pay i wasted twenty mins of my life to get my coffee and you put 3 creams instead of 3 sugars I hate you forever now lol,0
"I got a sundae and My sundae got knocked over when I went to sit down , I asked the manager in the picture below for a new shake and he said it no refills. So I퐉 explaining to him that I퐉 not getting a refill my sundae fell at the table and he keeps yelling 퐎ead the sign ? I tried giving him the sundae  back i",0
It's ok.the service stinks took too long,0
If I can give this place ZERO stars I would! I went through drive through and cashier informed me to wait on line 1. So I drove and parked while I was waiting a lot of vehicles passed through. There was an older lady with red hair giving out deliveries of food so I was wondering when my order was going to come out waiting there for 30minutes or Longer. So I walked inside asking for my order and come to find out that my order was given to someone else! So they had to put my order again through the system so I can get my food so again Now I had to wait for others to come out before mine because my order was last in line. Food wasn't warm once I got it and fries had salt when I ordered no salt. Never coming to this place again if your near by this location I recommend going to the McDonald's on 183 by Taco Bell.,0
Food is typical for McDonald's. I decided to eat in but alarms were loud and constant the entire time I was there. Several people working and ignoring the various buzzers and chimes. This will keep me from returning.,0
"Hours are wring and they were closed when I went. Usually they're alright, bit not the best McDonald's.",0
Worse mcd I been too.,0
"RUDE,  SLOW, AND GOT ORDER WRONG. Don't come to this McDonald's a expect fast,or friendly  ZERO STARS!!!!!",0
"beware, only accepts cash",0
"Complicated kiosk ordering, salty fries (can order lightly salted) decent but too much sodium in the hamburgers.  Good for in a pinch or for a quick bite.",0
"Went for a pick up and took over 20 minutes to get the food, Three other customers got there after me and got their food before me.",0
"I had revise my earlier review, left underneath this new one.

Just had the most bizarre experience. The lady who took my money at the first window seemed to have a problem with me wanting my change back. She FOLLOWED me to the other window, and started harassing me BETWEEN the barriers meant to stop the spread of Covid 19. Multiple times she stuck her face between the windows to berate me. She asked me what else I was waiting for after I got my drink. As I had just given her my money, she shouldn't be handling my food at all, much less trying to talk to me and knew I had a burger. She then closed the window, and started throwing a coniption that I couldn't hear. The then reopened the windows, stuck her face between the barriers and told me she knew what I had ordered. I told her I didn't understand, and she shoved her face further out and repeated she knew what my order was again, closer and more loudly. I don't get it, I've been here many times and gotten my food without any problems. This young lady not only made the food leave a bad taste in my mouth, but she is exposing people to the potential life threatening virus for no reason. Very very poor attitude and dangerous actions because I wanted my change?

Great, they have really turned things around in the last couple years. The service used to be slow and highly inconsistent. These days, despite all the challenges the restaurant industry has faced they overcame whatever had been stopping them from providing the McDonald's Standard, fast food with correct orders. Not sure if they got new management, training, or equipment, but these guys have brought back the Gold (Arch) Standard. Great job team!",0
Poor service,0
Service was awful,0
"I wouldn't recommend McDonalds food to anyone for what should be obvious reasons . Stopping there was not my idea. Although, charging only a BUCK for a large soft drink was avery, very, very SMART move.  I'm sure millions go in to purchase a pop/soda & end up spending maybe on average say $5.00",0
The worst McDonald and cust,0
it's a McDonalds,0
"Working for doordash in that area, and everytime I go to pick up a order.  I wait over 30 minutes atleast.  People are just standing around and doing nothing.  I even asked who the manager is, and the lady pointed to the guy sitting down eating.  This hasn't just happened once, it has happened every time!  I don't like to accept orders from McDonald because of this, but I have to make money.  This place needs to get their stuff in gear.  It's a busy place and not really any competition.",0
"Slow late night weekend workers,especially the female worker,it seems like she doesn wanna work,highly doubt any s",0
"Worse McDonald's I've been to. I have decided to go a mile further to the Augustine Dr one instead at this point. Constantly slow, missing items or not making them correctly. Ordered for curbside at 8pm, was told restaurant was closed and I need to contact corporate for a refund",0
They were not letting homeless people eat or use the bathroom that we're buying food that's wrong,0
Chicken sandwiches just lazily thrown together.  Looks really sloppy.  Have to take apart and line it all up and spread out the veggies.  Your typical McDonald's.,0
"It's dark. It's dirty. Carry your own napkins cuz they only give you 1 or 2. Everytime I've gone, the tables have been filthy, so have something to wipe them down. The food is always good though.",0
Too expensive for fast food that isnt very good. Not always fresh.,0
"Worst service, terrible food, especially when receiving wrong order & employee had attitude.",0
Always a bad experience here! The manager is so unprofessional and rude. I used to be a manager in McDonald and clearly wouldn argue with a customer about a free coffee because of a app problem. In,0
I did the Drive though the food was warm and it was turn off .,0
"Very ,very , bad service never coming back",0
Hands down the slowest service I have EVER seen at ANY fast food restaurant.,0
"This is the second time I've came to this McDonald's and they are closed. How you 24 hours but closed. They very rude. Last time they told me they open at 7am in the drive thru, then this morning I was told 6:30am. I come to this one because it's so close to my house. But it seems I'm going have to find another one. This McDonald's need a manager and someone who can be in charge and know how to handle a restaurant. When I come to this McDonald's I always spend $40 or better. Get y'all stuff together",0
"Service was slow, attitudes were awful and the quarter pounder was horrendous (the coke was still awesome though).",0
Drive thru employee extremely rude and told us we'd need to wait as long as she needed to take,0
"Bad service in the disgusting place of churre, the supervisors who have to set an example, just gossip and speak ill of the clients, I don't know how the owners do not come as a surprise. There are people who really deserve the job. Hygiene shines. .hand sanitizer empty",0
"Same as any other Mc Donald's in the world, a lot of the homeless comunity visits there so it's good to always give them a hand",0
Terrible,0
I would  Give this McDonald's 0 stars if I could they don't only forget your sauces for your nuggets but they give you a Burger with a paper still on the Patty cooked with cheese on it. I bit into my Burger and I chewed it right away I tasted the paper.. Took my Burger apart and found the paper that's on the Burger Patty before it's cooked . Be more careful. People could get sick if they eat that.  It would be nice if I could get my money back for this.,0
Terrible,0
Their ubereats need to be more attention to detail n packed nice not just thrown in always missing something i asked for bought the big breakfast meal and got sent no silverware no syrup nothing like Damn how am i going to eat this i even put a note in the app to add napkins and condiment n still can't receive it what's the point of leaving a note if no one reads it I've order different times and never fail to disappoint me,0
Employee's here are RUDE & DON'T CARE ABOUT THEIR JOBS,0
"drive thru is hell!!!! if you are thinking to go thru the drive thru... are you willing to spend 15-20 min?!?!? hell to the no! not just the drive thru is the issue but the fries is burnt and stiff, the coke is FLAT! also make sure to have cash because they will surprise you ""at the moment we are not accepting card payment"" pretty much thats my experience here...",0
They mess up my order alot and employee's act like its my fault. That and after midnight they don't want to take your credit card. Always claiming the system is down.,0
Worst service ever waited at the counter 20 mins manager said be would be right there currently still waiting while review like dam can I get my Mcflurry. Manager seen in photo ,0
Poor ,0
"Lobby ordering is only open M-F 11am-2pm. Without a car for drive up window or App, you are out of luck. I",0
Would've eaten there if there wasn't a homeless man sitting their loitering and making the dining area smell like piss.,0
Went through the drive-thru order to fillet a fish and a small fry one fillet of fish was hot the other flat fish was cold french fries are soggy,0
"This is hands down THE worst McDonald's ever! The staff are rude, racist, and intentionally slow. Don't waste your time. There was a fistfight in the dining area and the men's room was full of weed smoke.",0
You can't ask a question because they answer badly a lady answered me in a bad way lousy service they should supervise so that those kinds of things don't happen,0
Takes too long to get your order. The person  taking your money always look mad.,0
The worst McDonald's I have been to across Texas!,0
Worst service wrong order,0
"They seemed overwhelmed at lunch in Drive thru. Very slow. Then when at window was asked to pull forward when simply ordering a number 2 with nothing special added? Seriously, a quarter pounder takes extra time to make? Now I remember why I dislike McDonalds.",0
"Frys were cold, did not give me my large drink that was ordered, and when I asked for my receipt, 3 people just walked around lost.. said forget it and left.",0
Food was barely edible,0
"Worst mc Donald in America. They have lots homeless people inside the place ,very dirty not well coordinated even thought it's in a good location for business. The management have to do something about it.",0
"There is no way to rate your establishment, very  disheartening due to we were on the road and needed to sit and rest before getting back on, also need to use the restroom. Food was great, but can't really give proper rating cause of this. I enjoy McDonald's, but I getting a bit feed up with the dining closure everywhere. Please do not reply due to pandemic, and safety, due to other establishment being open. I travel a lot on the road and soon will be passing up every McDonald's due to this. I stop because of the Kids. Disheartening once again.",0
My Mc.Nuggets where burnt after a 45 minute wait and i was told to wait in the speaker i recommend going to 1024 E Anderson Ln,0
"Terrible, unhealthy, poison, deadly",0
Need more respectable Associates,0
The worst McDonald's restaurant service ever! The food was disgusting. Will never visit this location again.,0
"Ordered via the kiosk.

Looks like management has posted a sign, order via kiosk to get a free cookie. My order didn't contain one. I asked the associate, she was puzzled. They had to discuss with 3 other folks and finally one of them gave one with complete displeasure.

Kiosk didn't give a paper bill to provide a direct feedback. With modern tech, they should switch to a sms or email for whoever wants a digital copy.",0
Horrible,0
They have music as if it were a disco. Here you can not eat you go crazy.,0
"Epic McDonald's on International dr. Is lacking customer service.  Had the coupon for free Happy Meal from Visit Florida.  They didn't want to give it to us because we downloaded from site and printed not from tourist booklet.  Then said it was not actually for a happy meal.  Just drink, fries, and burger/nuggets. "" No box, toy, yoghurt or toy""  even though the coupon stated ""HAPPY MEAL""  no small print.  Girl at drive thru wasn't nice.  Prices at epic McDonald's are quite a bit higher than the other locations and no $1,2,3 menu",0
"This location is incredible. It has two stories. Has automated machines to order from. You can get a variety of different items to try out that aren't at regular McDonald's. It's always super busy here too so expect a wait.

I'm a local and I decided to try something different when a friend was visiting so we came here and ordered pizza. I was so sick for the next three days that I couldn't leave bed. Never again.",0
Staff are jerks and are inconsiderate don't ever have the lobby open then gets mad when people that don't have a car go up to drive through,0
Horrible ,0
"I dont eat breakfast without mac sauce, they have given me mac sauce with my breakfast before but now they won't, so no breakfast for me. Lost a sale because their to lazy to open up some mac sauce... just wows me.",0
Like all the other McDonald's they're expensive underpaid understaffed and they close too early but that's because they're understaffed,0
Dine in closed and no access to public restrooms smh all bad,0
"Unacceptable, I ordered 2 Kids Meal from the drive thru from this location I didn't get the Nuggets for both kids meals, I went into the restaurant to speak with an employer they refused to replace my the missing items. my kids were unhappy. Having to pay and not receiving your complete order especially the main meal is unsatisfactory... Never coming to this Mc Donald's",0
This is the WORST McDonald ever!! I wouldn even give them 1 star if I didn,0
Don't like mcd,0
They  hardly speak English they serve you Whit and attitude and they are always more concentrated in talkin about fellow workers that they are to take your order and that's why they always give you the wrong stuff.,0
I placed mobile order and went to drive thru to pick up and told me to park! I waited almost half an hour and my order was still incorrect. What's purpose of ordering on line if don't get it promptly?,0
Arrived starving from water park.30 minutes after ordering large order of food( no deals on that was on other branches) still no food so asked staff who said would look into it. 45 minutes later one staff arrived with sandwich only out of 4 meals and desserts saying rest coming. 1 hour later rest of order arrived no desserts and on checking burger brought was wrong. Went down to complain so called manager shrugged shoulders said other stuff sent up and was attitude of so what that was terrible service. Half machine for kids to play upstairs broke and ridiculous amount of tickets to get smallest prize. Will never be back. If u want mcdonalds go to smaller local branch as will have deals and hopefully better service.,0
very bad service,0
Could not go inside,0
The buttermilk crispy tenders are not crispy nor tender the meat is horrible the worst I've ever had why would I eat here when I can get some decent fries chicken and burgers at Culver's or some f the best fast food chicken from chik full ,0
I had not been here in a long time but that night the rest room was the most disgusting thing I ever seen. The food was descent even though I was working my Postmates.,0
Disappointed - claimed Egg Mc muffin deal was over and charged outlandish price! Service not great - wrong coffee received after ordering DECAF and NO cream given...,0
Terrible,0
It is the slowest fast food service ever!,0
"Ordered a Happy Meal, Large Fries, and Large Coke at the drive thru. Didn't get my receipt or change, large Sprite and no straw.",0
"I퐉 assuming this is the McDonald on celebrations so that I write this review under the correct McDonald on Celebrations...Manager name with a J I think it Jasmine or Judy I think it Judy but young lady was not professional(she is blonde and worked around 11pm 08/04/18).. I ordered my food in drive through when I got it the food was not good the meat was burnt, the bun was hard , the sandwich basically looked really old.. I came in told her the situation not once did she apologize for the horrible sandwich... I had to ask for a new sandwich to be made instead of her even suggesting it...she took the sandwich food preparation ..horrible food poor management needs to do better !!! Took my money and went else where..this McDonald will no longer be geting my service ",0
My cup was fingered by the cashier.   Two stars because he gave a new one when I asked.,0
"Was served about an hour-old stale fries.  have to order your fries unsalted at this location for a fresh batch.
McDonalds is all about fries...  Please don serve fries that been sitting out for an hour.  Even McDonald corporate has a rule of throwing away old batches every 7 min.  either understaffed or lazy.  Why even hire a manager or use a franchisee who doesn",0
Very loud. The managers kids and grandkids were running around the place and causing a mess. Very loud and took forever to get my food. I did not like this place one bit. Maybe if the kids weren't running around doing whatever they wanted itd be better. I recommend going to a different McDonald's their are a few others near by.,0
Literally locked the door on my face. I never write reviews but this was so strange. Was attempting to purchase breakfast and there was an employee who physically pushed me out and locked the door. Completely unwarranted given my calm demeanor. Very bizarre.,0
"Waited 48 minutes in line, and when it was my turn, they said they only take cash. They could have posted a sign somewhere. Awful.",0
"Repeatedly missing items. Repeatedly ignoring allergy restrictions such as simple specifics on orders like no onion, no cheese, etc. overnight is horrible. Overnight Manager identified herself as  crystal on 3/5/23 was not helpful and in better terms, an incompetent woman.",0
THE WORST MC DONALDS EVER!!!!!,0
Got hit up by a beggar with 30 seconds of parking.  Beggar then proceeded to move inside to converse with employees.,0
"I've never had so many orders be wrong in my life. I just tested 5 different orders over 5 days, all didn't times if day, yes I get board easily, and not a single one was right. Not little stuff like napkins, but like burgers, fries, and drinks missing. Yesterday it was a mc flurry. Before asking for it directly, I even asked (knowing they forgot it) ""am I missing anything"" and got a ""nope, you're good, have a nice day"" well, at least it was with a smile...",0
The service in the morning is terrible went there twice and I have to wait 12 to 15 minutes cuz there's no one at the front  they're all busy doing  . The second day I went there the guy that took my order completely ignore me until he left from his shift  a,0
The drive through line was extremely slow and they had the second lane lit up but didn't  wait on anyone. I sat there waiting then finally gave up because when I went to go in the other lane I had to go ba k around the building and by the time I got there there were 4 more cars ahead of me now.,0
Fries were stale and customer service was poor,0
Lao Mo's attitude towards ordering food is extremely bad! It doesn't matter if you look down on people like a dog leg! Staff with such an attitude please come too!,0
Terrible place......debit/credit machines are broken......not organize.......Security was helping the customers not the regular employees of McDonald,0
45 mins on a Thursday night.  Nothing makes sense anymore with everything being terrible and no sense of urgency in any aspect of this place.  Fire the whole crew from the manager on down and start over.,0
"Don't eat here! Order is always wrong, takes forever, fries are cold and gross. Dining room ""closes"" at 11pm. NOPE! Really closes at like 8pm. Update the hours on your door!!! When we knocked on the door and pointed to the sign, THE MANAGER FLIPPED US OFF!

Cooperate needs to fire most the staff, all the managers, and get new people in there.",0
"Food was slow to get and cold. And if you don't ask, no butter for your muffin  and no ketchup.  Very sad who works there.",0
Poor services!!,0
"Went through the drive-thru and had a pre-order. They rushed us through, they were busy, then when we took a bite we found out that the Sandwiches were completely wrong. Not even worth going back for. It's happened multiple times at this location.",0
"Wait time was horrible, food was cold as usual and the drive thru a always feels like a death trap.",0
I can believe how rude this people is,0
"On Nov 22//21, I went to use the men restroom and it was so filthy and because this is a place where a lot people visit the attention to the restrooms should be made more often",0
"So, I got to this location frequently, despite hearing the horror stories about this location, because it is close to me. Well, tonight my order was messed up and they yelled at me about it.
First, I tell the person taking my order that I would like a Bacon Double Quarter Pounder w/ Cheese, Tea for the drink, make the combo a large. So, the first thing we have a discussion about is that he gave me an unsweetened tea on the screen. I tell him I would like a sweet tea for the drink, and he tells me that I ordered it wrong. I said, ""Well, normally when I come here, they default to sweet tea."" I said that because they usually do  He said, ""Nah! That's not how we do it. Then, he clears the entire order and puts in a Quarter Pounder with Cheese.

I tell him that I ordered a Bacon Double Quarter with Cheese, sweet tea, and make the combo a large. I saw that it was not right on the screen, but he repeated the order to me correctly.  I pulled around to pay for the order and waited on it to be served to me. I checked the order and told the person at the window that it was not a double. The person at the window talked to the person who took my order, and he came to the window and yelled, ""I MADE WHAT YOU ORDERED."" I told him that I said ""double"" several times when I ordered, 5 times to be exact. He person who took my order, who looked to be a manager, yelled at me, ""NO! IT WAS THE WAY YOU ORDERED IT. YOU ASKED FOR A SINGLE.""

I repeated that I asked for a Bacon Double Quarter with cheese and he started arguing with me about how to order sweet tea. He finally told me that he would make it order, but I did not trust him at this point, so I said that I was leaving and I would not be back.

This was an awful experience and I will not be back. I will also tell my friends and family to avoid this location despite that it has served our community over 10 years.",0
I ordered a Big Mac meal sized medium and a 10 pc; I got a double cheeseburger and actually 5 McNuggets. Got robbed for nearly 10 dollars. Never again.,0
"I never ever go here because it's the most incompetent McDonald's I've ever seen operate. I ran the drive thru in NYC when I was 17 so I know a thing or two about the process and how it's really not rocket science but somehow they can't ever get it right. Unfortunately for me my husband picked up dinner for me from there and I very Unfortunately didn't specify which one to go to... although this one is closest to home I will drive all the way to Altamonte to avoid it, and the way gas prices are that should tell you all you all need to know. Tonight it was missing fries (we ordered a total of 6 whole items so I can see how that was overwhelming to this bunch) and freezing cold fries which I have no idea how you can even do since even if it been under the warmer for a while... stone cold fries? I wouldn't put it past them they kept them on a counter somewhere instead though. And on top of that I made the mistake of asking for extra pickles on my big mac which I'm sure put this kitchen in a frenzy so they just threw all the ingredients in the box so I can do my own assembling of it... which was probably for the best because who knows what chaos it would cause for them to assemble it. I would be embarrassed to own this place. Don't go here... I know it's fast food and we shouldn't expect much but Altamonte Mcds never dissapoints. Trust me it's worth the drive.",0
Rude employees,0
0 stars took 15 minutes to get a couple cheeseburgers and chicken tenders and they forgot our chicken nuggets,0
"Cold burgers disgusting looking and tasting meat, the fries were the only ",0
"I would like to put less than one star bit I can't.
Worst Mc ever been, if u want to eat something fast go on and find other places.
Not recommended.",0
The service was alful everyone working the front was either on there phone or joking around. They got my order wrong twice. New management is needed and a whole new crew to go with it.,0
Horrible!!! We waited 1 hour in line to get mediocre food. We were told they were understaffed,0
Just close it down. Worst service ever. It's a tourist based Mcdonalds so they know most customers are a one time customers. But I live in Miami Beach. I hate this place so much for lack of care and customer service. And they know corporate or management doesn't care. Makes me not want to go to any Mcdonalds anywhere at all.,0
Every two seconds the door flings open with another customer and you freeze to this cold weather. On top of that the bathrooms require a token to be inserted and can  be obtained by anyone at the registers free of charge. Meanwhile there are fully unlocked and working bathrooms on the second floor that everyone can use. The worse part was that the entire staff was Mexican and did not speak one word of English to each other. As a matter of fact they were laughing and having a great time in their own language while taking my order which is extremely rude to me and to other customers.,0
"It was really bad, the chicken wasn't good, didn't salt fries, forgot the sauce, and when I ask for it, he gave it to the person next to me!",0
The slowest service I have ever experienced. Even after ordering online I wait for far to long for pick up.,0
Horrible!!!!!  Food always cold fries cold JUST HORRIBLE!!!!!!!!,0
The hours say they are open at 5:00am but it's 5:30 and the doors are  locked. I have been waiting for half an hour and still not open only drive thru I don't have a car so thats not helpful.,0
"This rains on the wet, very bad attention and they take too long.",0
Literally the worst they literally never have working registers crazy wait times tonight they didn have food?? They said they wouldn have any food for another hr.. I work night shifts in the Area and they,0
ROACHES!!!!!!! Somebody call the health department! I told the manager and they acted like it was normal.  Disgusting!!!!,0
Tried calling to find out what the Happy Meal toy is today for grandson. The phone has been busy for 45 minutes. Must be off the hook. Going elsewhere.,0
"This has been one of the worst McDonald's I have been too. Not only where the to drive through lines extremely long, but then when we get to the window the person was confused with our order. We drive up to get our food and the person was pleasant enough. The food now left a lot to be desired. French fries were not fresh. They had zero salt. We ordered a 10 piece of chicken nuggets and got eight pieces. Then on top of that they're old and stale and cold. Needless to say we will never be going there again.",0
"On sight security
Nothin more to be said

4+ service tho",0
"This location is wack.
They will literally stop taking orders and make people sit in the parking lot for like 12 minutes until 3:00 a.m. so that they don't get to order dinner food anymore.
We have gone multiple times right after leaving the pinballz arcade just to sit in the parking lot in the Drive-Thru line waiting while they do nothing but wait for the order menu to change over.
Look McDonald's if I wanted a breakfast deluxe I wouldn't have shown up at 2:30 in the morning thank you.",0
"Ordered 2 cheeseburgers with no pickles. I got 2 burgers with no cheese and pickles. The establishment itself was clean kept and had a nice interior update to it. The soda machine is a touch screen and you can add flavor shots to it if you'd like. So, if you like Russian Roulette, this might be the McDonalds for you.",0
The employees at this location are ridiculously lazy. It's 6pm and the drive-thru menu is still on the breakfast side. It shouldn't take more than 2 minutes to flip the menu over to the lunch side.,0
"Having to pay for a cup of water is outrageous. $2 for a cup of water should not be the norm. Who do they think they are, Nestle?",0
Poor ,0
The manger was so very rude and service sticks,0
weak place  ridiculous attitudes working there. Got order wrong   and the two in front of me.    Mgrs are in wrong position  -  its McDonalds. Enough said.,0
"After 2 hours at customs... Nothing better than a cheeseburger that you will bitterly regret for the next 2 hours on the road.
He is in a terrible state.",0
"Tooooo slow, rudeness, not a scence of customer service, restrooms are horrible and the wait is over 30 minutes.",0
Good quick service! But the lady that works at night front counter is very rude. It's a way to say something. People are spending their money.,0
Didn't have any more packs of peanuts for the sundaes... Disappointing and this is at 7 pm!,0
"I live close so I frequent this location. They almost always get my very simple order wrong and they can't even use the most basic forms of respect such as speaking to a customer. They just take the card, hand it back(most of the times without the receipt) and at the next window hand you your incorrect order without so much as a word. Head a few miles down A1A and get much better service with a friendlier staff.",0
Ordered a Big Mac with bacon didn't get the bacon on it. Fries were cold. And the gentleman inside was spitting in the trash can ill never go back again,0
They are very very ghetto...they take 4ever to do orders too....no kind of customer service...need to have customer training service...too many youngsters....orders are always a mess up...need to be aware of folks coming up to your car asking for change...service is slow inside too....,0
Probably the worst McDonald's restaurant I know. They can't manage to get any orders right and I've sat in their drive thru on several occasions for a few minutes with nobody covering it. Terrible,0
It wsas a bad service for a breakfast just waiting for 10minutes in line to order,0
Food was so bad ,0
"The good thing is that is open 24. They do not have enough personnel. Food was just okay, help us survive till the next morning.",0
Gave order in the drive thru lady wasn't paying attention on what I wanted mind you I only ordered 3 things had to repeat myself 3 more times at the window then they still get my order wrong never again,0
Alma does not fit the proper image or the standards of a manager.  From hickey's to over excessive make up and unprofessionalism,0
Worst service I've ever had waited over 45 minutes in the drive thru for a 10 peice nugget meal..... workers didn't seem to know what there job was!!! Manager looked lost by what it appeared from the window.,0
Wait time at 2am in drive thru is ridiculous.,0
Homeless people smelling too bad asking for money and food while you trying to eat and nobody does anything ... ,0
The customer service is just not what it used to be. There is no Welcome to McDonalds just how can i help. I ended up payimg for someone elses order. At 1st i thought it was more but it was 20 cents less. I'm glad i only go there for drinks.,0
I always take long. And always mess up on your orders.,0
Well what can I say I use to work mc Donalds and their custermer  service  was great I went to drive through  tonight no one help me on the speaker so I drove  to the window the cashier tell no that will need to go back in line and order again that he could get my order at the window I was in line for good 10 15 mn then I go to  the window to talk to manger nothing and he just left to the back and ignored  the custermer in the front he was asking for him to get him something  he did not get any help he left I drove up then he was not there at all with a big line I went back to the drive thru and well to oder then he tel their is no ice scream so I get inline again for nothing had to stay in line until they served every one in front and again no one in the windows to help  but just the some  need to ck cause I have it all in video  I will posting it on line to she how horrible  custermer service  Mc Donald's  have compare to Chick-fil-A  they don't come close of the quality  and custermer service they have and people need to start speaking about  Mc how not only tge drive thru people wait for 20 to 30 mn some all the pollution but that's another story I hope this makes some ck this out,0
disapointed ,0
