review,label
VERY Rude gentleman that works at McDonald's.  Shorted me of my food 2 times in a row. Very bad attitude!!!,0
"While using kiosk, it made many selections for me I did not choose. Had to delete many things from order, got frustrated and just put it in. It was too busy at the counter for the personnel to answer my question, she informed me there were customers in front of me. Being hungry and tired, this was more frustrating than it should have been",0
Very slow service beside expected business during the late night. I would not recommend if you would like to get your food quickly during late night weekends. It is as if they do not prepare for the late night rush.,0
"Definitely the worst McDonald's I have been to in over a decade. Not just slow, but yelling at customers, arguing with everyone, people waiting everywhere, sounding like utensils dropping in the kitchen, etc.",0
Not open 24 hours -_- they said they close from 2 am - 6 am even the drive-thru but they will serve people ordering on food delivery apps? Didn't make much sense to me when they are supposed to be open 24 hours and still make food for delivery orders,0
"Poor hygiene, no hand sanitizer, no toilet paper, dirty tables. The kiosk didn",0
Every Time I퐉 here it takes about 15 minutes to get through the drive thru. It do,0
The Wor st Mc Donalds I have ever visited! They hate Americans and make jokes about customers in mexican (not Spanish) to each other behind the counter ... Dont eat here. There are many great Mc Donald's close by who treat you with respect. Starbucks coffee is close by and a better value too.,0
"Repeated my order 3 times, at the drive thru speaker, then again when I paid. They still got it wrong and sent me to the waiting area. How hard is it to get a #1 without onions and pickles?",0
Ordered mcchicken got 2 McDonald's. Lady couldn't speak English or understand what I wanted. Couldn't read my order back. Sweet tea was ,0
Unfortunately I can put zero stars but if I c,0
It's Mc Donald's what do you expect? But it took three times to get a half cut tea. And someone I was with once got a Happy meal there and they forgot to put the hamburger in. So....,0
"My posts are going to start showing a lot of a "" one man protest"" for a while. I will continue these actions until I receive an apology from this story or until I get some backing..
This McDonald's restaurant continues to mistreat the poor and destitute.
1) requiring some to take their food to go
2) some they charge for a restroom token even after they paid for food and or drink
3) 30 minute time limit for the ones they choose to alow to eat in ONLY ENFORCED FOR THE POOR.
4) will not ask ""for here or to go""",0
"Horrible! They ignored us completely .. Just standing there for like 15 minutes and even asked the lady if they where open , she only turned and nodded. Bad bad service.rude! No people skills at all.",0
Placed all three meals on Doordash and they messed up my meal and they won refund my money nor my meal. They gave my dad and mine meal and ,0
The worse mcdonalds in America and absolutely heart breaking the way they treat homeless people. All Hispanic crew so you would think being immigrants fighting Trump they would be more sympathetic,0
If I could give it zero stars I would waited an hour for my meal in the drive-through,0
Waiting time is way to long!!! Had to wait for about 30 minutes for my food. Thats not what i expect from this fast food chain!!,0
The fries were cold and hard the only bright spot was the drink,0
"Please be sure to check your order before leaving!!! Took them 3 times to get the order fixed, and I had only ordered 3 regular meals ",0
"This place sucks, horrible customer service and restaurant not available all the time!!",0
Bad customer  service,0
They had only one person workig the counter last night about 7:30. She wouldn't take a order until the one she was working on was filled.  It took for ever.,0
This place is horrible do not ever ever eat at this location. It took 20 minutes for 2 ice coffee's and the managers never even acknowlege that we were waiting.,0
This location wasn't even packed when I pulled into the drive thru. They forgot my fries and didn't put in barbeque sauce . The food wasn't even warm after it was handed to me.,0
The people that work here are very rude. I am super polite to them and they are still rude,0
Torally F****d up and very horrible place. ordered something and got something else horrible. very bad service and the cleanliness is worst. The worst McDonalds I've visited till date.,0
"It was in the middle of being renovated, but the and food was worse than usual. I would recommend staying away until renovations are done, and then give them a chance.",0
THERE IS A MANAGER THERE CALLED GABRIEL WHO HERASES THE CUSTOMERS TO NO END. I FINALLY SAID SOMETHING. THE NEXT TIME I WENT THROUGH THE DRIVE THOUGH SHE LOOKED AT ME. HER CHEEKS WERE RED WITH A SMERK ON HER FACE. WHEN I REACHED MY DESTINATION. I FOUND GABRIEL TOOK A BITE OUT OF MY TRIPLE CHEESE BURGER. I COULDN'T BELIEVE IT. WHAT A LOW LIFE. I'M DONE WITH MCDONALD'S. THAT WAS THE LAST STRAW. THERE ARE SO MANY BETTER PLACES TO BUY A HAMBURGER. IN PACIFIC BEACH ON GARNET.,0
Probably one of the slowest mc donalds in US,0
Staff attitude is poor. They won't let my son to use their bathroom although we made a purchase there.,0
"This may possibly be the worst McDonald's in San Diego. They are slow as all hell, mess up orders on the regular and are generally just hard to deal with. Avoid this one AT ALL COSTS",0
I asked for fresh fries and nuggets. They were not fresh and I did not receive any sauce. This place is terrible.,0
"I wouldn't let my kid near the place, I'm not even comfortable going there an I'm 6'2 guy --they need to leave there sprinklers on AND close the patio after dark, to clear out the beggers",0
Worst McDonald's experience I've ever had.  They were so slow I wanted to bolt out the drive thru,0
My experience of is this specific McDonalds according to Customer Service and Cleanliness of the restaurant tends to be on the lower tier of fast food restaurants around San Diego..,0
Every time I go into this mcdonalds my fries are cold and going through the drive thru they get my order wrong.  I will not visit this one ever again.,0
"Service is slow, full of homeless people, its been 15 min for my food and im the only car is this specific mcdonalds thats like that",0
They are always late. Serve cold food. The afternoon shift people are the worst. Unprofessional and rude.,0
I ordered & paid  for a deluxe chicken sandwich ,0
I hope these people are high because if they're not they are awfully useless. I've lived here for one year and the service does not get any better,0
They got my order wrong three times. They over charged me. When I told them that they messed up they proceeded to say rude comments to each other in spanish.,0
Give it no stars I would these people cannot even get a cup of coffee right unbelievable and unacceptable I would never go there I would never eat there this place is the bottom of the barrel,0
"The staff barely speaks English, they never get your order right. Most of the time they're just downright rude. I wouldn't recommend this Macdonalds to anybody.",0
"Homeless were drunk wandering around the car's touching ours and inspecting it, people were sat outside shouting at the public abusing the area's spitting all over the place, the insides of the restaurant if it can even be called that were extremely dirty tables weren't clean flies were everywhere inside the building the orders were incorrect in multiple places, and the general experience was awful, DO NOT VISIT THIS MACDONALDS.",0
"I've been in drive through line for 45 minutes. Line is not that long,  but very, very, very slow!",0
"Food is has not been hot, only luke warm. Follow me on IG 77 Points Review.",0
"McDonalds food is still disgusting.. Cost of all items has went up and the food tastes even worse.. Imagine that.. This McDonald's is all around from service, quality of food to cleanliness of the restaurant is horrible..",0
Employees were joking around talking bad about customers in spanish (customers were non spanish speakers) and orders were taking a long time to get served.,0
Lots of homeless people in the restaurant.  Made it uncomfortable.  The employees were awesome though and great service.,0
"Every time I visit this location, they defer to the parking lot because they cant seem to get an order out in a reasonable amount of time. No matter how small the order is.",0
THIS MCDONALDS  HAS A LOT OF DISCRIMINATION.  30 MINUTES TO EAT and TIME TO GET OUT. IF THEY ARE BUSY YOU GET 2 MINUTES to eat  AND SECURITY  ASK YOU TO LEAVE.. THAT'S DISCRIMINATION,0
"Waited half an hour to be served. Service is bad, guy who takes order didn't even listen to what customers said.",0
"If you're looking for meth then sink your teeth into a soft mcChicken, this is the place. Honestly tho, you can find better meth further west.",0
Bad service really bad they just dont care about their customers the guy didnt even ask what size drink we wanted,0
Mcdonald's is always good but this one takes 30 minutes to get your order ready.,0
You have to pay for water and the drive through took 15 minutes. At least the ice cream machine worked?,0
Both the website and Google maps say 24 hours their lights were on people were inside but they were not serving I am a driver who was starving false advertisement,0
under staff. Took way too long to get our meals.,0
"This place sux, the staff is slow, not very friendly, and on garnet to.
For being a convince store as food joint. If fu*""I ng blows.",0
I have never been somewhere you have to pay to use the restroom  yes if you are a,0
"Slowest fast food I ever purchased and the order was wrong......I timed it, was in line for over 17 minutes.",0
Orders took forever uber eats pick up cant stand the bew rude staff.,0
"AVOID. They will mock you (not in English), laugh amongst themselves, and rudely serve you.",0
I could not set down and eat my kids meal because the tables were closed ,0
"After order 15 minutes at midnight, no body show up at the payment window, I just left.",0
The absolute slowest service and homeless everywhere inside. I would never return to this store or advise anyone to come here,0
Slow customer service. He didn't know what he was doing. Never smiled. French fries had no salt on them.,0
Just unhappy rude people working at night.,0
I had to get my burger re made by the time it was re made my fries were cold and my party already finished their meal I probably won go back here horrible experience,0
If you want to ruin your Saturday night try their drive tru,0
This is by far the worst McDonald's. They have no pride in their work and the food is always horrible.,0
"The slowest mcdonalds I've ever encountered, and the worst part was they got my order incorrect after having to wait that whole time...",0
"worse,  dirty",0
"There aren any people working here
The place is so f",0
Waiting 10 min per person. Unacceptable and ridiculous.,0
Long wait and they are charging for the fountain water,0
"HORRIBLE! EVERY weekend they are half staffed, and the wait is st least 20 minutes!
BRING. IN. MORE. EMPLOYEES!",0
"Dirtiest McDonald's I've been too...horrible magement!!! Homeless people in the bath room, and management doesn't care",0
"Place was dirty, they served the wrong order. Food was cold and it took forever to order.",0
"Bad service, the fries and hamburgers were just bad. Seem like it was old food.",0
They always get my order wrong and it's really dirty in there and it takes forever to get your order,0
They do not clean or stock the bathroom employees just sitting around eat here at your own risk,0
"Gross food and always has bums on the outside. Mostly clean, but they even have bums just sitting inside.",0
"BUGS IN THE ICE CUBES??!!! GROSS! I didn't even bother to go back in after i left, i threw the drink out and threw up.",0
McDonald's is gross. Shoddy craftsmanship,0
The worst McDonald's which I ever met... After 20 minutes in the front line I could order any meal.,0
Yes its ok to let a customer who spent 40$ on old cold food use the restroom,0
Food was good but someone was doing drugs in the bathroom stall next to me.pretty sketchy,0
Out of all carbonated drinks. This is Joe Biden,0
Bad service... 30 minutes to get my order and it was incomplete,0
Took over 5 minutes before they acknowledged I was there...,0
Ordered mcchicken biscuit. Got just a biscuit. Extremely annoying.,0
Not because of the staff or food. Because it's understaffed. Too long a wait in lobby and drive thru.,0
Service is extremely slow and I once witnessed a homeless man deficating on one of the tables,0
They always get the order wrong in some way always....,0
30 minutes for a cheeseburger... sorry but I thought that I bought some Fast Food,0
"Don't know how that Mcdonald is still open .. Microphone not working  Literally waited 20 min to get a cheeseburger, no joke.",0
"A lot of homeless people that get dirty the place
You need pay for use restrooms even that homeless people gets them  dirty",0
It was all bad. Manager and employee cussing and fussing on front of customers in Spanish. Very very poor customer,0
People are usually drunk here and the service people really dont like their jobs.,0
They forgot to add sauces and ran out of napkins.  What restaurant runs out if napkins?,0
Food was not fresh and way more expensive than I thought.,0
The staff is very rude and they need more security there.,0
Hookers in the bathroom and people doing crack in the men's room. Great spot for a hep-c,0
0 stars took 15 minutes to get a couple cheeseburgers and chicken tenders and they forgot our chicken nuggets,0
Curbside took for ever.. I had to get down and claim my food.,0
Rude and disrespectfull with a child like demeanor.. not very friendly..,0
Their restroom could be cleaner. I don't like stepping on piss,0
Better not see how dirty staff.,0
Waited at front for 5 minutes not greeted even though employee was there running around,0
Cold food and rude customer service never coming back,0
Worst McDonald's on the planet. Understaffed and slow for a high traffic area.,0
"Slow service,got my order wrong..Not fast food",0
"They give waste food to customer, don't ever visit this one ! Lazy employees !",0
Slowest McDonald's I have ever been to! With few other customers,0
Every time I go through McDonald's my food is cold!,0
"Filthy. Bathrooms are disgusting with toilets full, paper and water all over floor and stank.",0
Start delibertly took too long and treatdd us poorly,0
"I didn""t get order how dose it work",0
How the hell do McDonalds close at 10:30pm shm... upset,0
Worst service ever 15 min to get my food,0
"Horrible service, took ages to get my order",0
Very slow service at the drive thru,0
Most of the time missing one or two prices of orders,0
The ice cream is fine... Not much else..,0
The worst service Ronald ever admitted to owning. Get it together! And racist too!!,0
Told me to pull around and wait for order. They forgot about me! They weren't busy,0
"Rude customer service, especially coming from the shift manager.",0
This place has issues every other 3 rd time,0
"Terrible service, slow drive thru",0
I ordered ice tea .It was like water no tea at all ,0
This place has horrible accuracy and dont care to answer the phone EVER.,0
Took them 15 minutes to make a single cheeseburger,0
Service and food quality are inconsistent,0
Extremely dirty bathrooms that you have to pay a quarter for really.,0
Worst mcdonals super slow every time,0
Below average by McDonald's standards,0
Crazy slow and disorganized,0
Joke of a mcdonalds,0
40 minutes for a burger is just not acceptabe.,0
Slowest McDonalds I have ever visited.,0
Ran out of carbonated water for fountain drinks.,0
Long wait times. Slooooow food,0
Horrible service. Dirty and delayed,0
Homless takeover at night and hangout in the bathroom begging for money at night,0
Bathroom smells like an exhibit at the zoo,0
"Slow slow slow service
Never come here again",0
The nadir of Western Civilization is through   these GoldenArches.,0
The McRib started my downhill spiral..,0
"Same food, consistently everyday.",0
Just if you are in a hurry or want to save,0
Slowest drive thru ever,0
I would not return a second time.,0
Food poisoning,0
Service was long and wrong order,0
Everything was trash I'm sick bruh,0
Worst place I've been to.,0
"Cold fries, flat soda, it was awful",0
Service poor rude employees,0
"Dirty, bad food, badly organised",0
Worst mcds manager,0
All this type of food is garbage,0
Pure chaos at this particular location,0
"Not the best one, it is just fine.",0
Forgot the bacon on my mcdouble,0
Most toxic bathroom ever!,0
Coffee is average and to sweet,0
Slow and crack heads everywhere,0
Impolite staff,0
Very slow service,0
Really Slow service.,0
Awful food,0
Bad service for everything,0
Horrible customer service,0
Shitty service shitty employees,0
Gave wrong order,0
Crews are not friendly.,0
Cold food,0
Slowest McDonald's in PB.,0
i hate it,0
Stay away from this crackheads place,0
A lot of homeless people,0
two stars,0
Slowest mds ever,0
It sux,0
No good food,0
Awful in every way!!!!!,0
Dry nasty burgers,0
To slow,0
it's mcdonalds...need I say more?,0
"Food was cold,",0
Hate it!,0
"SLOW, very slow!",0
Slow service ,0
Horrible service......,0
Horrible service!,0
Terrible service,0
Sucks!,0
Dry hamburger buns,0
Assholles,0
Nasty,0
Sucks,0
Bit costly.,0
Trash,0
Slow,0
Bullshit,0
Eh,0
Super messsssssssy!!!!!!,0
Disgusting,0
I was waiting for my turn and the person who was the cashier serving a white person did not take care of me and he ignored me because I was Hispanic I felt discriminated against they are racist,0
1/2 hour waiting time despite few customers,0
Worst Mac I've ever visited,0
typical service,0
Terrible,0
Terrible,0
Slowwww,0
Awful,0
bath,0
Poor ,0
Terrible,0
Terrible,0
expensive food,0
Poor ,0
Poor ,0
Food was slow. Manager (short hair woman) was having a mental breakdown or something and was being rude. She needs to be fired. Her name was Elizabeth or something. Very unprofessional.,0
"I came there to pick up order around 5 in the morning, there was a manager(brown hair) who dealt with me very rudely, i politely requested for my uber pick up but he showed me attitude and just shut the window. That was an awful experience for me and i would like to suggest them to show some etiquettes and respect towards their customers. I also work in a restaurant and know how to deal with the customers and uber orders.",0
Obviously not enough  staff working.  Ice machine was broke.  We had to go up to counter and ask for a couple things missing from our order.  Things were a mess.,0
Probably the worst McDonald's restaurant I know. They can't manage to get any orders right and I've sat in their drive thru on several occasions for a few minutes with nobody covering it. Terrible,0
Awful service. I'd starve before I eat at this location again. Person working the cash had no idea what they were doing. Others standing around not doing anything. Door was locked in the middle of the afternoon so people couldn't come into the lobby to order. No ice available for your drink. Do yourself a favour and find another location to eat at.,0
"Doors say they open at 6am. Thats a lie!! At 630 still locked. Nobody answering the phone, constant busy signal. **management?if youre not going to open the doors for din",0
"Extremely slow when I passed yesterday around noon. Order came without any napkins.. Dispenser beside soft drink fountain was empty. Ask for some napkins at the counter and got 1 ( one ).
How cheap can you get??
Garbage cans beside the entrance were overflowing.
Can not recommended at all.",0
Haven't seen a McDonald's so lost in my life :(,0
"Very slow. We were one of two cars, we were asked to go to the third window where we waited... while the car behind us got their food, then another car. Our order? One mcdouble. One double quarter pounder meal. That's it. Then the fries are cold. If they had competition in champlain they would not be doing well.",0
Waiting over 30 minutes to order. Then get to the window got my food then it was wrong went in doors were lock only 730 at night all doors were lock. All was 4 cheese burgers. Went back to drive thru window cuz my order was wrong. All they did was scrap it off only wanted pickles and Mac sauce and it was everything on it. When took it back just scrap off and gave it back. Was nasty,0
"The worst drive threw service. After waiting 10 min to order because 2 cars used the left lane drive threw and got served before me, then having to wait another 20 min to receive my order, to see that the McChicken had sauce when I said no sauce and the cheeseburger wasn well done like I asked. If I could give 0 stars I would. A week before 25 min drive threw wait and the food was co",0
Incredibly slow wait.  Food served was cold.  Received partial refund and PERSONAL INSULTS from the crew.  You do not need to train such bad staff.  Fire them.,0
This one,0
Franchise owners need to hire more staff to keep up with demand,0
The owner of this McDonald's needs to read this.  When you have a breakfast special  you should want to please the customer. If the customer wants 2 sausage biscuits instead of 2 bacon biscuits  are a customer would prefer a a certain type of bread for there breafast sandwich special you should not put stipulations on what type of bread they want.  Other McDonald's have catered to my needs if your not willing to cater to customer needs then you will have less customers.  Also charging for ranch not everyone can eat ketchup because of acid and stomach problems and need ranch for there fries instead of ketchup. Anyone that says they need ranch for there fries are hashbrown not just chicken nuggets because they have stomach issues you should make exception to that for that.  And one last thing.  Your workers look miserable not one of them smiles at me im very outgoing person.  You need to explain to your workers that there attitudes are sour and need to cheer up. We all have bad days but when somone looks like they hate being there based off of there unfriendly customer service then they need more training.   Night service is better from my experience but the morning service needs to be looked at.  It's not fun to drive up and the worker gives you that look like they hate you and shows no customer service skills at all. Thank you for your understanding. Take my advice and you will have more customers,0
"Coming from Montreal, this is our first stop after clearing US customer. We stopped for breakfast around 930. They did not have the egg steak and cheese bagel. In fact, they had no bagels at all. We ordered the muffing egg meals but got the biscuit meal. It also took them a while to get our order.",0
Ordered two Mcdoubles...one with ketchup only the other plain. The one with ketchup was so messy you couldn't even handle it and the other wasn't plain. The order was printed correctly on the receipt. Are these employees just not able to read?,0
Food seems to be getting worse. Tables dirty. Sketchy crowd loitering within the store.,0
Only stop here if you have to.,0
Stopped here at the Champlain location for a quick bite while on my way home. The service was extremely slow. The employee tasked with serving the food to customers walked out and took several minutes to return and upon return took several more minutes to serve the food. The food was subpar as well. My recommendation is to avoid,0
"The french fries were stale.

Edit: dropped one more star, it was noon only car in drive through ordered a double cheeseburger and fries. Got to the window from there they sent me to there 3rd window  where i sat for 10mins until i got my food. The fries were half full and stale. The cheeseburger was good though.",0
A complete joke I told them I wanted a medium meal they charged me for a large and when I asked it to be fixed they said ok and didn't fix it . I will never go there again .then when I asked for ranch I was told they didn't have any but my girlfriend went in and asked for it up front and they gave it to her . I would of gave 0 if possible .,0
Went for the coffee which was fine. But also ordered a breakfast sandwich and a hash brown. They had an excessive amount of grease. Couldn't finish it.,0
"We grabbed dinner Sunday evening, 2 x 2 cheese burger meals and 1 chicken nugget happy meal. We jumped back on the road to head home to peru after a hockey game. We opened our yellow cheese burger wrappers to find all 4 cheese burgers were missing the cheese. What a disappointment after a long day and drive.",0
"Worst coffee drink in my whole life, literally threw up in the parking lot & threw it away after 1 sip. I don't plan on coming here again.",0
Give the wrong burger  i asked  for double qpounder  and drive half mile and find I didn't get right sandwiches. And drive delivery parts couldn't turn around after I kind when out my way to get a bit to eat. But hop they put right one in the box the next time.,0
"Always double-check your order when you get it. Be patient. So many irate customers here. It's unreal. If you come during a busy time, use the self-serve kisoks. I have never seen them open more than one register since the remodel. All of the excellent staff were let go when they rebuilt the store and didn't come back. This particular store is the best argument for a $20 minimum wage. Maybe if people earned more they might be more motivated or they could hire people who are enthusiastic.",0
"We are frequent customers of this restaurant.  While the food was good, the inside was a mess!  Every garbage can was overflowing, with stacks of garbage piled up on all of them.  The tables were littered with paper and garbage. There were papers all over the floor, even by the register.  At the drink station, there were scattered cups and catsup splattered on the counter and floor.  Counter service was excruciatingly slow.  Since we really like the renovation and usually great service, we will probably give it one more shot.  We were there almost a half hour and so no one in the front cleaning.  Hopefully they can address and correct the problem.",0
"On the rare occasion my family stops here the order ALWAYS gets screwed up. More often than not it's the drive thru that screws up. The kiosk is cool and the game on a table is fun, but that in no way makes up for the lack of attention to orders. My rare visits will become even more rare.",0
In a rush to get a lunch after 7 hours of work and the cashier takes an employee before me even  though I was next in line. No biggie until the employee orders something so messed up the cashier has to ask someone how to punch it in and then needs help again to give the employee the discount. I've never had a good experience at this McDonald's.,0
The service was okay today and the staff was friendly. I still had to pull up to wait for someone to bring out a simple order. This location is routinely slow in processing drive thru orders.  I'm talking 15 minutes or more. I wouldn't order anything there within an hour of closing. I was once served an Egg McMuffin on a biscuit with a folded egg. Some friends ordered 10 McFlurries and each cup was less than half full like they rationed it out.  This is probably one of the most disappointing and poorly run locations. You don't mind paying twice as much for a coffee at the Dunkin next door because the McDonald's is sooooo slow.,0
"Poor service, it took over 40 minutes for our food. The workers were more concerned with the drive thru. Nobody was working the front register or paying attention.",0
"Wow... This McDonald's is beyond awful. So many bad experiences!

For one, outside the place smells like a landfill. The inside is covered in flies and old decorations from months ago. Every table is dirty, the bathrooms are atrocious and the garbage is overflowing. If that were tolerable, the food certainly is it. There's always something wrong with the order or the food is old and stale or overcooked. We have had multiple issues with their soft drinks machine. Either the soda is warm, there is no carbonation or both. If someone suggests I go to this McDonald's again, I'll kindly tell them I'll eat my own foot after trouncing around in manure. There's no reason that cheap food has to be so lacking in quality.",0
"Horrible manager there , a woman by the name of Marsha I believe  or start with  an M i. I v Been waiting for the food for 15 mins and she tells me if I don't want to wait I should leave . How can a manager tells this? I am sure there is some sort of conduct policy or else she wouldn't been a manager",0
It was horrible order from inside and it was a 27 min wait for food!! Ridiculous for 3 meals....,0
Since their new building has opened it takes FOREVER to get your food! It supposed to be fast food and it takes 20-30 minutes in the drive through and then they gave my kids toddler toys when I did not ask ,0
"Worst service in years. 10pm at night. Only car in the drive thru. 20 minutes for chicken tenders and fries. No explanation given. ""We are working on it"". The team's teenage friends inside however were getting personalized service with their coffees.",0
This place has the worst service they kept giving us the wrong order and actually had his pay for someone else's. the area took a while to correct and then we still had to wait for our food for another 10 minutes or so. This was all done through the drive-thru and I expected better service the New York City from this place but I definitely didn't get it. the food actually wasn't that good either I remember feeling sick after I got home later so I definitely don't recommend going to this McDonald's.,0
"No one waits on you EVERYONE wants to help you order from the buy here pay here kiosk.  I want to order my food pay cash and have someone there so I don't have to wait 10 minutes for someone who has ignored the fact I have stood there 10 min, to show up and say May I help you. Ya you could have been here 10 minutes ago instead of standing in the corner with EVERYONE else running your mouth",0
"These people can't get an order straight to save their lives. We went in with an order that was WRITTEN DOWN CLEARLY and was very precise. 3 times we had to go back to the counter. The last time my sand which was dropped on the floor, picked up, wiped off, put in the container and handed to me! I got the entire incident captured on my phone and when I confronted the person, they denied my sandwhich even fell. This place is all around terrible. Save yourself the risk of salmonella poisoning and drive the 18 miles to Plattsburgh. Your health will thank you! I'd give zero stars if it were possible!!!!!!

.... 2/17/19....
Here We freaking go again! Tried one last time tonight, was very specific with our order (which wasn't very hard to begin with) and guess what? A complete and total failure! These people just don't Care! Do yourself A favor and drive the extra miles to Plattsburgh.",0
"This place seriously needs some funding from the head office to renovate and modernize the dinning area. Washrooms are deplorable. Considering the amount of Canadian traffic that passes through Champlain, I believe most would like a pit stop for lunch while traveling down to the states, a renovation would be warranted and I think most people would enjoy eating here more often.",0
During a severe thunderstorm I told my son to pull over and get indoors. He was right near Mcdonalds in Champlain and he went in and ordered some food. After he got his food they kicked my son out and said he couldn't hang around due to covid right in the middle of the worst part of the storm. Use some common sense Mcdonalds and have a heart.,0
They took the fast out of fast food today! Always pull ahead at window 2. I remember when you use get your food from that window! If the machine breaks down we break down!,0
Place was over crowded. Took 10 minutes to place order then another 20 minutes getting it just to not get my full order. I won't be back to this resturant.,0
"Long wait drive thru 30 cars customer inside waiting over 20 minutes to get his order taken, poor service",0
"Extremely slow service, almost 30 minutes to get two cups of coffee, all staff was servicing drive thru and took the inside customers orders, but did not fill them. Not even a""sorry for the delay"". Manager told staff to stop taking orders",0
"Was asked to leave because the dining room was closed,
however there are no signs stating that the dining room was closed. This was after we ordered on the kiosk in the lobby that said nothing about the dining room being close as well. The food was poorly prepared it was a mess.",0
They force you to order from a kiosk while employees just stand around.  In fact the busiest person there was the one telling people to use the kiosks to order.  I had to ask three times for my drink cup.,0
"Lacking in customer service.  Wouldn't substitute steak for sausage in big breakfast. Even after we said we would pay extra. Biscuits were hard. Bathroom was nasty!
Only good thing worth the one star was the coffee!!",0
Tired of getting cold half filled frys! They would not serve half a tea! Why serve half a fry!,0
This is the worst McDonald's ever.they are very slow.they screw up our order every time we go there.we are done with this place.today I asked for 2 hamburgers I got 2 cheeseburgers.wth.we are always asking for our cup for our soda.at times we could stand there for more than 10 min.before being waited on.never again.,0
Was ok food usually gets messed up and sometimes not so tasty at this McDonald's I used to go their all the time when I first moved up here but every single time I went their messed my order up and the food was mostly gross some is ok but not as good as other McDonald's,0
They don't listen. They gave us really cold fry's. The Dr. Pepper was flat. The manger was very rude. I ask for light lettuce and extra sauce on my big mac. And they put big load of lettuce and very little sauce. THEY DONT LISTEN!!!!!,0
"Absolutely awful, get your stuff together McDonalds. Yes, their food tastes good but the place it's self is horrid. If you are in a rush which most of us are since it's fast food, don't come to this one. Without a doubt they will get your order completely wrong. They have literally messed up my order 3 times in this past week. I order iced peppermint coffee, and they never give it to me even though it says it on my receipt, it';s always hot coffee they give me. One of the orders messed up my coffee so bad that it was just a hot coffee with just creamer in it, no sugar or flavor(even though I asked for iced peppermint mocha). I ordered 2 pies and they didn't even give me them, plus picante sauce comes with the breakfast burritos yet they never give me it either. Mess up my McChicken just about every time I order it. This happens very often but this time it threw me over the edge since it was so frequent this week. Champlain's McDonalds is the worse by far that I have been to.",0
Was going through and the family decided we should get McDonald's seeing how we were about 30minutes till they closed was gonna just get something small went to the drive thru and no one answered pulled to the front and saw about 5 people just looking at us weird then turning to each other and laughing.. not satisfied with them at all,0
What staff they had were working hard but the place was a mess in service was very slow.,0
Slow service. Kids working don,0
"Normally decent food for a McDonald restaurant however if you order a frozen drink, they make it first so it sits there and melts. No matter what time of day, it always the same. Don",0
"Terrible service and terrible management. Paid with 2 gift cards and 10 dollars cash for my meal, you would think I would get change back, but she hands me back a gift card. Tells me the change is on the card. Gave me back an empty gift card, tried using it in plattsburgh on rt9 McDonald's, manager informed me it was empty....So I guess thievery as well goes with their reputation",0
"The McDonald's in Champlain NY is a great place to grab something to eat and to be honest I just came here last night on my way to Altona to play the slot machines and I really enjoy coming to this McDonald's and it's way far better than the one is in my town where I live and it's like Night And Day compared to this one and I just as well give this place a 5 Star Rating and the other one is a 1 Star Rating and if I had the opportunity to give it a BIG FAT ZERO I REALLY WOULD AND I DON'T THINK THAT IT'S FAIR TO REVIEWER'S TO HAVE TO GIVE IT A 1 STAR WHEN THEY DON'T DESERVE IT?????

This McDonald's here in Swanton VT is probably the worst place to get so called fast food! I go through the drive thru too order my food, but before I do go too McDonald's I always make sure that I have a full tank of gas in my car. Because by the time I get my food, I've already waisted at least 15 bucks in gas by the time I leave this place. I believe that if it's going too take a half hour or more to finally get my very Luke Warm Garbage then this McDonald's should not be allowed to call themselves a part of the Fast Food Chain! If you want to get something quick to eat, then don't go to this McDonald's here in Swanton and their service is terrible and the food is even worse!",0
Only been there once before today I remember why it horrible had to wait for my food for them to not even give it all to me ,0
Not big the food,0
No milkshake no change for your order not told this till they are collecting my money I'm not in to being hustled by McDonald's good luck I won't be back very disappointed,0
There was a bug in my filet sandwich but the manager rectified it by giving me a coupon for a free filet fish meal .I'm suppose to get another one in the mail I haven't received it as yet .,0
I dont want to use a computer to place my own orders. I order a sandwich without things that come on it and special drinks. But then the cashier can't get my order right either,0
I'm parked at Maplefields store. I walked up to McDonalds. I ordered a bacon sandwich. Instead I get a deluxe qtr cheese. This always happens. This is why I go to Wendy's.,0
"Food was cold. Asked for no pickles, got pickles. Fries were stale and we waited 10 minutes for the food. Why was it cold if we had to wait? Only reason we stopped was there was no where else to go.",0
"They seem to be indefinitely out of bacon. Last week, no bacon in my double cheese burger although I asked for it and today, they replaced it with ham in my BACON McMuffin...

Edit: after weeks of ordering there, they always do mistakes on every other order!",0
"I stand almost 10 mns in front of a cashier Who completely ignore me. When I requested to be served, she looked at me and Says: I'm sorry, I didn't see you.
No surprise. I am a black man 6 feets 2 and 260 lbs.",0
"Just went there after it opened after over a month of building a new restaurant. This place has been known for getting orders wrong all the time, first time going there in a while, got my order wrong..... Puts a bad taste in my mouth, literally",0
"There is always long wait at drive through, sometimes even for 15-20 minutes",0
"Not very fast, not very clean, not very good. The opposite of what could be a good fast-food restaurant. On the plus side, they have high chair for kids.",0
"Ordered 40 dollars worth of food drove 15 miles home to find my grandson didn't get his chicken MC- nuggetsthen drove back 15 miles back for the nuggets gas + time because of their mistake
And I get an apple pie, wip- pe do thanks alot Champlain MC Donands!!!!!",0
"The food was good. Hot and fresh. But every time I go, the wait is inexcusably long.",0
Latte machine has been out for 10 Days . The coffee never taste the same !,0
